latitude,longitude,elevation
38.642067700,-90.309229700,160.1
38.639716500,-90.316450300,177.8
38.637664800,-90.323820000,170.5
38.635918500,-90.331318500,154.2
38.634482700,-90.338925000,158.6
38.633361600,-90.346618100,147.0
38.632558400,-90.354376600,161.9
38.632075600,-90.362178800,160.5
38.631914500,-90.370002800,161.1
38.632075600,-90.377826800,154.2
38.632558400,-90.385628900,149.3
38.633361600,-90.393387500,153.0
38.634482700,-90.401080600,166.9
38.635918500,-90.408687000,176.7
38.637664800,-90.416185500,180.4
38.639716500,-90.423555300,191.4
38.642067700,-90.430775900,184.1
38.644711600,-90.437827600,183.2
38.647640600,-90.444690900,194.5
38.650846100,-90.451346900,191.6
38.654319200,-90.457777600,176.0
38.658049900,-90.463965500,156.6
38.662027700,-90.469893900,165.9
38.666241300,-90.475546800,164.3
38.670678900,-90.480908900,145.7
38.675328100,-90.485966200,164.3
38.680176100,-90.490705100,148.8
38.685209300,-90.495113000,141.0
38.690414100,-90.499178500,157.8
38.695776100,-90.502890700,135.9
38.701280600,-90.506240100,134.5
38.706912600,-90.509217800,135.9
38.712657200,-90.511816100,135.5
38.718498500,-90.514028200,137.3
38.724421100,-90.515848500,138.5
38.730408800,-90.517272100,146.5
38.736445700,-90.518295300,129.7
38.742515700,-90.518915400,140.6
38.748602300,-90.519130700,165.3
38.754689600,-90.518940600,152.3
